,ID,Edad,FieRanking,Nacionalidad,Mano,Arma
367,Alicia_Ji_Yeon-KWAG-31420,19,246, AUSTRALIA, Right, Foil 
368,Alicja-KLASIK-46099,14,9999999, POLAND, Right, Epée 
369,Alima-DEMBELE-34547,19,9999999, MALI, Right, Sabre 
370,Alin-BADEA-16385,30,38, ROMANIA, Right, Sabre 
371,Alin-Badea-16385,30,38, ROMANIA, Right, Sabre 
372,Alin-MITRICA-13577,31,368, ROMANIA, Right, Epée 
373,Alin-SBARCIA-5707,34,257, ROMANIA, Right, Epée 
374,Alina-BAGAEVA-31147,23,9999999, RUSSIA, Right, Epée 
375,Alina-BOLAT-37583,19,9999999, KAZAKHSTAN, Right, Sabre 
376,Alina-KLYUCHNIKOVA-42397,17,9999999, RUSSIA, Right, Sabre 
377,Alina-KOMASHCHUK-21499,25,18, UKRAINE, Right, Sabre 
378,Alina-MIKHAILOVA-37873,19,128, RUSSIA, Right, Sabre 
379,Alina-MOSEYKO-35112,21,419, RUSSIA, Left, Sabre 
380,Alina-POLOZIUK-43455,16,9999999, UKRAINE, Right, Foil 
381,Alina-RAPYNETS-27233,23,257, UKRAINE, Right, Foil 
382,Alireza-ADHAMI-20648,25,237, IRAN, Right, Foil 
383,Alireza-SADEGHIAN-27102,22,9999999, IRAN, Right, Epée 
384,Alireza-SALEH-39577,19,9999999, IRAN, Right, Sabre 
385,Alireza-SOLEIMANI_VARKANEH-27040,24,253, IRAN, Right, Foil 
386,Alireza-YAZDI-32137,22,9999999, IRAN, Right, Sabre 
387,Alisa-UTLIK-37343,20,9999999, BELARUS, Right, Sabre 
388,Alison-MILLER-14398,28,9999999, JAMAICA, Right, Sabre 
389,Aliya-BAYRAM-36879,19,197, FRANCE, Right, Epée 
390,Aliya-DHUIQUE_HEIN-42363,17,297, GERMANY, Left, Foil 
391,Aliya-ITZKOWITZ-28107,24,135, GREAT BRITAIN, Right, Sabre 
392,Aliya-MUKATOVA-31066,22,428, KAZAKHSTAN, Right, Sabre 
393,Aliza-FORMAN-22633,30,9999999, ISRAEL, Right, Epée 
394,Alizha_Nichole-APACIBLE-46236,20,9999999, PHILIPPINES, Left, Epée 
395,Alkim-TASGIN-33944,20,9999999, TURKEY, Right, Epée 
396,Alksandra-JEVREMOVIC-9688,30,9999999, SERBIA, Right, Epée 
397,Alla-GOLOKOLENKO-37881,20,9999999, RUSSIA, Right, Foil 
398,Alla-GRYSCHYK-31796,20,9999999, UKRAINE, Right, Epée 
399,Alla-KASHAEVA-35104,21,9999999, RUSSIA, Right, Epée 
400,Allaine_Nicole-CORTEY-43465,21,9999999, PHILIPPINES, Right, Sabre 
401,Allan-DING-45000,17,9999999, USA, Right, Foil 
402,Allison-BLOM-21052,70,9999999, AUSTRALIA, Right, Epée 
403,Allison-DUNLAP-37326,19,9999999, USA, Right, Sabre 
404,Allison-LEE-48211,15,321, USA, Right, Foil 
405,Allison-LOZANO_MEJIA-40303,21,9999999, COLOMBIA, Left, Epée 
406,Alondra-HERNANDEZ-39077,18,9999999, MEXICO, Right, Foil 
407,Alondra-REBOLLEDO-34501,19,283, MEXICO, Right, Foil 
409,Alonso-SANTAMARIA-43790,17,9999999, SPAIN, Right, Sabre 
410,Alonso-VARGAS_VARGAS-44215,30,9999999, COSTA RICA, Left, Epée 
411,Alp-EYUPOGLU-42639,16,9999999, TURKEY, Right, Foil 
412,Alp_Ege-KOC-33045,20,9999999, TURKEY, Right, Sabre 
413,Alvaro-DONATO-41811,18,9999999, BRAZIL, Right, Epée 
414,Alvaro-GIL_MARTINEZ-31366,21,9999999, SPAIN, Right, Epée 
415,Alvaro-IBANEZ-26736,23,73, SPAIN, Right, Epée 
416,Alvaro-NOITE-13839,28,9999999, PORTUGAL, Right, Foil 
417,Alvaro-SURANO-30735,22,9999999, SPAIN, Right, Epée 
418,Alvise-DAL_SANTO-33860,20,447, ITALY, Right, Foil 
419,Aly-ADEL-28465,26,9999999, EGYPT, Right, Sabre 
420,Aly-DEMBELE-40468,20,9999999, MALI, Right, Epée 
421,Alyssa-DE_LA_CRUZ-44916,17,9999999, USA, Right, Foil 
422,Alzbeta-NEVOSADOVA-31920,21,493, CZECH REPUBLIC, Right, Epée 
423,Amaar-ALAMMARI-31588,21,216, KUWAIT, Right, Sabre 
424,Amalia-AIME-45793,16,283, FRANCE, Right, Sabre 
425,Amalia-TATARAN-22214,24,60, ROMANIA, Right, Epée 
426,Amalia-Tataran-22214,24,60, ROMANIA, Right, Epée 
427,Amanada-PIRKOWSKI-40231,16,718, USA, Right, Foil 
428,Amanda-FISCHER-43144,21,9999999, BRAZIL, Left, Sabre 
429,Amanda-SIMEAO-25082,24,163, BRAZIL, Right, Epée 
430,Amanda-SIRICO-27922,22,202, USA, Right, Epée 
431,Amandine-ISCHER-23666,24,286, SWITZERLAND, Right, Epée 
432,Amarili-LOURENCO_CARVAJAL-47415,20,457, GERMANY, Right, Epée 
433,Amber-WHITE-37022,18,424, USA, Left, Sabre 
434,Ambre-CIVIERO-13209,31,9999999, SWITZERLAND, Right, Foil 
435,Amedeo-CONTESTABILE-33781,21,9999999, ITALY, Right, Foil 
436,Amedeo-NORIS-26820,26,9999999, ITALY, Right, Epée 
437,Amedeo-ZANCANELLA-35810,20,247, ITALY, Left, Epée 
438,Amelia-MCCORMACK-37801,20,9999999, GREAT BRITAIN, Right, Epée 
439,Amelia_Julissa-GARCIA_DIAZ-45002,20,9999999, NICARAGUA, Right, Sabre 
440,Amelie-AWONG-32178,24,9999999, FRANCE, Right, Epée 
442,Amelie-HANSCHKE-36325,20,9999999, GERMANY, Right, Epée 
443,Amil_Efe-SAY-36570,19,9999999, TURKEY, Right, Foil 
444,Aminata-SABALY-24300,25,375, SENEGAL, Right, Foil 
445,Amine-AKKARI-18136,29,106, TUNISIA, Right, Sabre 
446,Amir-RAHIMI-27146,37,335, GREAT BRITAIN, Right, Sabre 
447,Amir_Hossein-SAZANJIAN-36928,18,9999999, IRAN, Right, Sabre 
448,Amira-BEN_CHAABANE-21273,28,71, TUNISIA, Right, Sabre 
449,Amira-ROUIBET-32484,21,9999999, ALGERIA, Right, Foil 
450,Amira_Hayet_Sabah-EL_HAFAIA-29462,22,111, ALGERIA, Right, Sabre 
451,Amirahmad-AMINI-34116,20,9999999, IRAN, Right, Sabre 
452,Amirhossein-SHAKER-39569,17,9999999, IRAN, Right, Sabre 
453,Amit-PARIZAT-30765,22,9999999, ISRAEL, Left, Epée 
454,Amita-BERTHIER-33614,18,117, SINGAPORE, Left, Foil 
455,Aml-SINCLAIR-32838,21,9999999, GREAT BRITAIN, Right, Epée 
456,Amy-JIA-36486,20,281, USA, Left, Foil 
458,Amy-REYNOLDS-23053,24,9999999, AUSTRALIA, Right, Epée 
459,Ana-APRASIDZE-35232,19,9999999, GEORGIA, Right, Sabre 
460,Ana-BIBICHADZE-41823,19,9999999, GEORGIA, Left, Epée 
461,Ana-BOLDOR-32902,21,332, ROMANIA, Right, Foil 
462,Ana-GALIC-43195,15,461, CROATIA, Right, Epée 
463,Ana-LONDON-7470,33,128, ISRAEL, Right, Epée 
464,Ana-MESIC-32567,20,637, CROATIA, Right, Epée 
465,Ana-SEL-28036,21,357, SERBIA, Right, Epée 
466,Ana-TOLDO-32466,21,164, BRAZIL, Right, Foil 
467,Ana_Beatriz-BULCAO-25293,25,89, BRAZIL, Left, Foil 
468,Ana_Clelia-ARGUETA_GONZALEZ-22883,33,420, EL SALVADOR, Right, Foil 
469,Ana_Luisa-LOPEZ-31335,24,224, GUATEMALA, Right, Foil 
470,Ana_Maria-CIOBANU-35176,19,9999999, ROMANIA, Right, Sabre 
471,Anabella-ACURERO_GONZALEZ-37044,17,85, VENEZUELA, Left, Foil 
472,Anahi-CACACE-40252,19,9999999, PARAGUAY, Right, Epée 
473,Anais-GON-43050,18,9999999, ITALY, Right, Epée 
475,Analia-FERNANDEZ-34719,20,479, CHILE, Right, Epée 
476,Anastasia-BAZHENOVA-36390,22,124, RUSSIA, Right, Sabre 
477,Anastasia-CERES-35144,19,349, MOLDOVA, Right, Foil 
478,Anastasia-GOGOLEVA-31162,22,9999999, RUSSIA, Right, Sabre 
479,Anastasia-IVANOVA-20744,28,41, RUSSIA, Right, Foil 
480,Anastasia-Ivanova-20744,28,41, RUSSIA, Right, Foil 
481,Anastasia-KALONJI-32258,21,9999999, FRANCE, Right, Epée 
482,Anastasia-KORNEEVA-31148,23,261, RUSSIA, Right, Epée 
483,Anastasia-RAMAZZOTTI-28551,23,783, LUXEMBOURG, Right, Epée 
484,Anastasia-SEMENOVA-40498,19,9999999, RUSSIA, Right, Foil 
485,Anastasia-SHOROKHOVA-45550,17,9999999, RUSSIA, Right, Sabre 
486,Anastasia-SOLDATOVA-37864,19,311, RUSSIA, Left, Epée 
487,Anastasia-TURCAN-27281,24,395, MOLDOVA, Right, Foil 
488,Anastasiia-ZELENTSOVA-41119,17,9999999, UKRAINE, Left, Epée 
489,Anastasiya-KARPACHEVA-40358,19,9999999, RUSSIA, Right, Foil 
490,Anastasiya-KOCHETOVA-36670,21,426, RUSSIA, Right, Sabre 
491,Anastasiya-MOSKOVSKA-20134,27,88, UKRAINE, Right, Foil 
492,Anastasiya-PANAKHNO-41773,20,9999999, RUSSIA, Right, Epée 
493,Anastassia-JELINEVITS-2601,34,9999999, ESTONIA, Right, Epée 
494,Anastassiya-FUZEYEVA-39082,21,654, KAZAKHSTAN, Right, Epée 
495,Anastassiya-GULIK-37580,21,9999999, KAZAKHSTAN, Right, Sabre 
496,Anastasya-ELKINA-40350,18,9999999, RUSSIA, Right, Sabre 
497,Anasztazia-NAGY-37600,20,9999999, HUNGARY, Right, Foil 
498,Anatoli-PIATROU-36666,21,9999999, BELARUS, Right, Sabre 
499,Anatolii-HEREY-15354,29,148, UKRAINE, Right, Epée 
500,Anatoliy-ALYAKIN-23532,69,9999999, RUSSIA, Right, Sabre 
501,Anatoliy-HEREY-15354,29,148, UKRAINE, Right, Epée 
502,Anatoliy-KOSTENKO-37867,20,91, RUSSIA, Left, Sabre 
503,Anatoly-ALYAKIN-23532,69,9999999, RUSSIA, Right, Sabre 
504,Anca-SAVEANU-35937,18,197, ROMANIA, Right, Foil 
505,Anders-GYLLENHOFF-35918,20,540, SWEDEN, Right, Epée 
506,Anders-SVALHEIM-12072,30,9999999, NORWAY, Right, Epée 
507,Andjela-MILICIC-25957,24,428, SERBIA, Right, Epée 
508,Andra-TALEN-37618,19,779, ESTONIA, Right, Epée 
509,Andras-BORNEMISZA-3115,73,9999999, GREAT BRITAIN, Right, Sabre 
510,Andras-HALMOS-23303,61,9999999, HUNGARY, Right, Epée 
511,Andras-MESZAROS-39080,55,9999999, HUNGARY, Right, Foil 
512,Andras-NEMETH-28211,23,127, HUNGARY, Right, Foil 
513,Andras-PETERDI-9648,30,110, HUNGARY, Right, Epée 
514,Andras-REDLI-4202,35,58, HUNGARY, Right, Epée 
515,Andras-SZATMARI-22449,25,8, HUNGARY, Right, Sabre 
516,Andre-CHABOISSEAU-8856,73,9999999, FRANCE, Right, Sabre 
517,Andre-ESCOBOSA-32618,19,9999999, MEXICO, Right, Sabre 
518,Andre-HOCH-42213,20,380, GERMANY, Left, Epée 
519,Andre-IZARRA-43340,18,9999999, VENEZUELA, Right, Foil 
520,Andre-LAVOIE-33981,20,9999999, CANADA, Right, Sabre 
521,Andre-SANITA-24117,26,85, GERMANY, Left, Foil 
522,Andre-SCHMIDT-3804,53,9999999, GERMANY, Right, Foil 
523,Andrea-BALDINI-4364,33,9999999, ITALY, Left, Foil 
524,Andrea-BAROGLIO-15804,31,9999999, ITALY, Right, Epée 
525,Andrea-BIMOVA-19574,26,300, CZECH REPUBLIC, Left, Foil 
526,Andrea-BOMBRINI-7631,34,9999999, ITALY, Right, Epée 
527,Andrea-BRETEAU-32393,20,179, SPAIN, Right, Foil 
528,Andrea-Bimova-19574,26,300, CZECH REPUBLIC, Left, Foil 
529,Andrea-CASSARA-4423,35,7, ITALY, Left, Foil 
530,Andrea-FUNARO-33777,20,9999999, ITALY, Right, Foil 
531,Andrea-GARCIA_BEJARANO-34417,20,9999999, COSTA RICA, Right, Sabre 
532,Andrea-HORVATH-35791,36,9999999, AUSTRALIA, Right, Epée 
533,Andrea-LORENZO-32204,20,9999999, SPAIN, Right, Sabre 
534,Andrea-MAJDANDZIC-43193,18,706, CROATIA, Right, Epée 
535,Andrea-MOROS-43345,17,9999999, VENEZUELA, Right, Sabre 
536,Andrea-NOVOSZELSZKI-41839,53,9999999, HUNGARY, Right, Foil 
537,Andrea-NOVOSZELSZKY-41839,53,9999999, HUNGARY, Right, Foil 
538,Andrea-PINEDA-42163,17,9999999, MEXICO, Right, Foil 
539,Andrea-POLIDORO-35825,23,9999999, ITALY, Right, Epée 
540,Andrea-RUSSO-32263,24,259, ITALY, Right, Epée 
541,Andrea-SANTARELLI-24055,25,14, ITALY, Right, Epée 
542,Andrea-Santarelli-24055,25,14, ITALY, Right, Epée 
543,Andrea-VALLOSIO-24053,26,182, ITALY, Right, Epée 
544,Andrea-ZAMORANO-32043,22,730, SPAIN, Right, Epée 
545,Andrea_Enrico-SANFILIPPO-32445,22,390, ITALY, Right, Foil 
546,Andrea_Vittoria-RIZZI-36895,20,9999999, ITALY, Right, Epée 
547,Andreas-FALB-30201,24,9999999, GERMANY, Right, Sabre 
548,Andreas-HRUBESCH-1615,62,9999999, AUSTRIA, Right, Foil 
549,Andreas-KLAVENESS-45559,16,727, NORWAY, Right, Epée 
550,Andreea-GHEORGHE-35939,17,376, ROMANIA, Right, Foil 
551,Andreea-LUPU-37410,19,284, ROMANIA, Left, Sabre 
552,Andrei-CIOBANICA-45570,18,301, ROMANIA, Right, Foil 
553,Andrei-DOROSHENKO-23288,60,9999999, LATVIA, Right, Epée 
554,Andrei-EPURESCU-30072,22,9999999, ROMANIA, Right, Epée 
555,Andrei-PASTIN-43818,17,9999999, ROMANIA, Right, Sabre 
556,Andrei-TIMOCE-16383,29,197, ROMANIA, Right, Epée 
557,Andrei-VASKO-39100,20,559, BELARUS, Right, Sabre 
558,Andrej-REBENOK-31735,53,9999999, BELARUS, Right, Sabre 
559,Andres-ARGOTE-42818,16,9999999, VENEZUELA, Right, Foil 
560,Andres-GOMEZ-14581,51,766, SWEDEN, Left, Epée 
561,Andres-HERNANDEZ_CABALLERO-30167,22,441, SPAIN, Right, Sabre 
562,Andres-JIMENEZ-40288,17,606, CHILE, Right, Sabre 
564,Andres_Camilo-CAMAYO_ROSERO-34555,19,9999999, COLOMBIA, Left, Foil 
565,Andres_Felipe-CAMPOS_ZARATE-19216,35,138, COLOMBIA, Right, Epée 
566,Andres_Felipe-RODRIGUEZ_ULLOA-44181,22,534, COLOMBIA, Left, Epée 
567,Andrew-CHUNG-42841,15,9999999, USA, Right, Foil 
568,Andrew-DODDO-34345,20,9999999, USA, Right, Sabre 
569,Andrew-HOWITT-28819,22,9999999, SOUTH AFRICA, Right, Epée 
570,Andrew-JOHNSON-39628,16,9999999, USA, Right, Sabre 
571,Andrew-KANG-42049,20,9999999, USA, Right, Foil 
572,Andrew-MACHOVEC-41807,18,9999999, USA, Right, Foil 
573,Andrew-MACKIEWICZ-29627,23,33, USA, Left, Sabre 
574,Andrew-RICHARDSON-45984,19,346, PUERTO RICO, Left, Sabre 
575,Andrew-SCHULZ-41831,66,9999999, CANADA, Right, Epée 
576,Andrew-SUN-35657,19,9999999, USA, Right, Sabre 
577,Andrew-ZHANG-45997,19,9999999, USA, Right, Sabre 
578,Andrew-ZHENG-42788,17,681, USA, Right, Foil 
579,Andrey-GLADKOV-38820,21,598, RUSSIA, Left, Sabre 
580,Andrey-KOBYAKOV-38888,56,9999999, GERMANY, Right, Sabre 
581,Andrey-KOLCHANOV-35706,55,9999999, RUSSIA, Left, Foil 
582,Andrey-KURGANSKIY-36808,48,9999999, TAJIKISTAN, Right, Epée 
583,Andrey-KUROCHKIN-38586,22,230, RUSSIA, Right, Epée 
584,Andrey-MATVEEV-31160,22,689, RUSSIA, Right, Foil 
585,Andrey-PAVINSKIY-26448,27,9999999, RUSSIA, Right, Foil 
586,Andrey-TKACHEV-40348,19,9999999, RUSSIA, Right, Sabre 
587,Andri_Nikolaysson-MATEEV-34580,18,315, ICELAND, Right, Sabre 
588,Andric-PIANFETTI-37664,20,9999999, FRANCE, Right, Epée 
589,Andrii-POGREBNIAK-15368,30,60, UKRAINE, Left, Foil 
590,Andrii-SCHERBA-33934,22,596, UKRAINE, Left, Foil 
591,Andriy-YAGODKA-13709,30,28, UKRAINE, Right, Sabre 
592,Andriy-Yagodka-13709,30,28, UKRAINE, Right, Sabre 
593,Andrzej-MAINKA-27688,69,9999999, POLAND, Right, Sabre 
594,Andrzej-RZADKOWSKI-30289,21,47, POLAND, Right, Foil 
595,Andzej-GEDZO-33086,19,424, ESTONIA, Right, Epée 
596,Aneliya-BLIZNAKOVA-38705,17,329, BULGARIA, Right, Sabre 
597,Anfisa-POCHKALOVA-15351,28,46, UKRAINE, Right, Epée 
598,Angel-FABREGAT-32938,22,145, SPAIN, Right, Epée 
599,Angel-MARIN-40454,19,382, MEXICO, Right, Foil 
600,Angel-RIVERA-34766,19,9999999, GUATEMALA, Right, Foil 
602,Angel_Omar-VALDEZ-35976,21,509, MEXICO, Right, Sabre 
603,Angela-DE_RIOJA-20772,51,9999999, SPAIN, Right, Sabre 
604,Angela-FINDLAY-27794,64,9999999, GREAT BRITAIN, Left, Sabre 
605,Angela-KRIEGER-15615,28,85, SWITZERLAND, Right, Epée 
606,Angela-KUMMICH-21365,64,9999999, GERMANY, Right, Epée 
607,Angela-LI-33790,20,9999999, CANADA, Left, Foil 
608,Angela-WINTER_NUEVO-16821,31,9999999, CUBA, Right, Foil 
609,Angela_Maria-TAMAYO_PACHON-44326,20,358, COLOMBIA, Right, Epée 
610,Angelica-CAMACHO-30576,22,9999999, PUERTO RICO, Right, Sabre 
611,Angelica_Maria-GIRAO_RODRIGUEZ-43482,16,9999999, CUBA, Left, Foil 
613,Angelika-WATOR-26116,24,68, POLAND, Right, Sabre 
614,Angelina-BILENKO-29082,23,9999999, TURKMENISTAN, Right, Epée 
615,Angeline-FAVRE-39476,18,260, SWITZERLAND, Right, Epée 
616,Angelo-CHIARA-38774,18,443, CANADA, Right, Sabre 
617,Anghella-BRILLA_ARAYA-46482,18,350, COSTA RICA, Right, Epée 
618,Angie_Paola-CASTRO_GONZALEZ-37046,18,9999999, VENEZUELA, Left, Foil 
619,Anhelina-HOSHKO-31798,23,9999999, UKRAINE, Right, Epée 
620,Anika-TSAPATSARIS-40088,18,9999999, GREECE, Right, Sabre 
621,Anil-LAKEHAL_AYAT-29700,27,712, ALGERIA, Right, Foil 
622,Anilu-VALENCIA_BRITO-36800,22,408, MEXICO, Right, Sabre 
623,Anis-GRABSSIA-32432,22,9999999, ALGERIA, Left, Foil 
624,Anis-MAIRI-34932,20,101, ALGERIA, Right, Sabre 
625,Anis_Rohadatul-NIEHLAHRIYATI-43280,19,9999999, INDONESIA, Right, Epée 
626,Anissa-KHELFAOUI-17610,27,550, ALGERIA, Right, Epée 
627,Anita-BLAZE-16054,27,56, FRANCE, Right, Epée 
628,Anita-KUHN-43226,75,9999999, SWITZERLAND, Right, Epée 
629,Anitha-KARUNAKARAN-37622,20,9999999, INDIA, Right, Sabre 
630,Aniya-IAKOVLEVA-23426,67,9999999, RUSSIA, Right, Epée 
631,Anja-SCHUENKE-3544,33,9999999, GERMANY, Left, Epée 
632,Anja-VAN_DIJK-45123,51,9999999, NETHERLANDS, Right, Foil 
633,Ann_Huimin-LEE-18259,27,200, SINGAPORE, Right, Sabre 
634,Ann_Sophie-KINDLER-24486,22,84, GERMANY, Left, Sabre 
635,Ann__Kathrin-TRIPPOLT-33986,21,9999999, AUSTRIA, Right, Foil 
636,Anna-BASHTA-31300,22,61, RUSSIA, Left, Sabre 
637,Anna-COUFALOVA-37479,18,572, CZECH REPUBLIC, Left, Epée 
638,Anna-DERKACH-33734,21,737, UKRAINE, Left, Epée 
639,Anna-ESCODA-34062,22,334, SPAIN, Right, Sabre 
640,Anna-HEINAMAA-35787,57,471, FINLAND, Right, Epée 
641,Anna-HORNISCHER-32167,22,204, GERMANY, Left, Epée 
642,Anna-JANG-43216,19,9999999, KOREA, Right, Foil 
643,Anna-JONAS-32230,22,323, GERMANY, Right, Epée 
644,Anna-KICA-39135,25,517, POLAND, Right, Epée 
645,Anna-KOROLEVA-40351,19,9999999, RUSSIA, Right, Sabre 
646,Anna-KUDRYAEVA-40518,18,9999999, RUSSIA, Right, Sabre 
647,Anna-KUN-31836,23,69, HUNGARY, Right, Epée 
648,Anna-Kun-31836,23,69, HUNGARY, Right, Epée 
649,Anna-LEE-37710,20,301, IRELAND, Right, Foil 
650,Anna-LIMBACH-12054,29,20, GERMANY, Right, Foil 
652,Anna-MARTON-26354,23,3, HUNGARY, Right, Sabre 
653,Anna-MROSZCZAK-31958,21,74, POLAND, Right, Epée 
654,Anna-POLIS-21624,29,282, POLAND, Right, Epée 
655,Anna-POLTZ-38860,18,381, HUNGARY, Right, Foil 
656,Anna-SALMINEN-25895,23,160, FINLAND, Right, Epée 
657,Anna-SIVKOVA-5840,36,9999999, RUSSIA, Right, Epée 
658,Anna-SMIRNOVA-44305,18,413, RUSSIA, Right, Sabre 
659,Anna-SMITH-14846,33,9999999, IRELAND, Right, Foil 
660,Anna-SPATENKOVA-37508,19,604, CZECH REPUBLIC, Right, Epée 
661,Anna-SZANTAY-34624,19,255, HUNGARY, Right, Foil 
662,Anna-SZYMCZAK-30262,21,9999999, POLAND, Right, Foil 
663,Anna-Sivkova-5840,36,9999999, RUSSIA, Right, Epée 
664,Anna-Szymczak-30262,21,9999999, POLAND, Right, Foil 
665,Anna-TARANENKO-37965,18,144, UKRAINE, Left, Foil 
666,Anna-UDOVICHENKO-40357,18,9999999, RUSSIA, Left, Foil 
667,Anna-VANKOVA-43724,18,9999999, RUSSIA, Right, Sabre 
668,Anna-VAN_BRUMMEN-26304,24,211, USA, Right, Epée 
669,Anna-VARHELYI-15435,27,9999999, HUNGARY, Right, Sabre 
670,Anna-VUORINEN-34282,20,420, FINLAND, Right, Epée 
671,Anna-ZAKHAROVA-22145,47,9999999, RUSSIA, Right, Epée 
672,Anna_Chiara-LOSSO-32887,21,9999999, ITALY, Right, Foil 
673,Anna_Kiel-STEENSEN-14372,31,9999999, DENMARK, Right, Epée 
674,Anna_Lea-ULM-29996,25,9999999, GERMANY, Right, Epée 
675,Anna_Lena-BUERKERT-34049,19,295, GERMANY, Right, Sabre 
676,Anna_Margret-OLAFSDOTTIR-38145,17,304, ICELAND, Right, Sabre 
677,Annabel-DRAEGER-44115,25,9999999, GERMANY, Right, Sabre 
678,Annabelle-BALLARD-21338,63,9999999, AUSTRALIA, Right, Foil 
679,Annah-COUDERC-43004,16,9999999, FRANCE, Right, Sabre 
680,Annalise-MION-7606,49,9999999, IRELAND, Right, Epée 
681,Anne-CEBULA-44913,20,9999999, USA, Right, Epée 
682,Anne-CERBONI_BOUSQUET-23146,61,9999999, FRANCE, Right, Sabre 
683,Anne-DEVEREAUX-28539,23,193, AUSTRALIA, Right, Epée 
684,Anne-KIRSCH-36454,19,521, GERMANY, Right, Foil 
685,Anne-LEGROS-44997,51,9999999, FRANCE, Left, Sabre 
686,Anne-POUPINET-39466,18,233, FRANCE, Left, Sabre 
687,Anne-SAUER-17481,27,12, GERMANY, Right, Foil 
688,Anne-Sauer-17481,27,12, GERMANY, Right, Foil 
689,Anne-VERSCHRAEGE-43727,64,9999999, BELGIUM, Right, Epée 
690,Anne_Elizabeth-STONE-14935,28,10, USA, Right, Sabre 
691,Anne_Laure-BARBIER-38644,53,9999999, FRANCE, Left, Sabre 
692,Anne_Marie-DORVAL-46441,22,365, CANADA, Right, Epée 
693,Anne_Marie-RICHTER-3770,78,9999999, GERMANY, Right, Epée 
694,Anne_Marie-WALTERS-19302,64,9999999, USA, Right, Foil 
695,Anne_Marit-MORVIK-20367,28,9999999, NORWAY, Right, Epée 
696,Anne_Sofie_Skaarup-JENSEN-34785,18,9999999, DENMARK, Right, Epée 
697,Anne_Sophie-SCHNEEGANS-42359,18,321, GERMANY, Right, Foil 
698,Annegret-HAMANN-27860,74,9999999, GERMANY, Right, Sabre 
699,Annette_W_-PETERSON-41949,73,9999999, DENMARK, Right, Foil 
700,Anni-VORNANEN-43036,27,416, FINLAND, Right, Epée 
701,Annick-MARTIN-8872,66,9999999, FRANCE, Right, Epée 
702,Annie-LIN-45518,16,9999999, CANADA, Right, Foil 
703,Annora-LEE-39633,16,9999999, USA, Right, Foil 
704,Anokha-VAN_MANEN-43762,16,9999999, SOUTH AFRICA, Left, Foil 
705,Anqi-XU-21110,26,9999999, CHINA, Right, Epée 
706,Anthony-BARTLETT-17337,63,9999999, GREAT BRITAIN, Right, Foil 
707,Anthony-PRYMACK-14844,28,9999999, CANADA, Right, Foil 
708,Anthony-WONG-42393,17,9999999, USA, Left, Foil 
709,Antoine-BES-34370,22,9999999, FRANCE, Right, Sabre 
710,Antoine-EL_CHOUEIRY-32337,19,9999999, LEBANON, Right, Epée 
711,Antoine-SCHVARTZ-34637,23,751, FRANCE, Right, Foil 
713,Anton-AVDEEV-9991,32,9999999, RUSSIA, Left, Epée 
714,Anton-BORODACHEV-40355,18,272, RUSSIA, Right, Foil 
715,Anton-DAVYDZENKA-29967,23,440, BELARUS, Right, Sabre 
716,Anton-GLEBKO-17758,29,224, RUSSIA, Right, Epée 
717,Anton-Glebko-17758,29,224, RUSSIA, Right, Epée 
718,Anton-KIMFORS-30776,22,9999999, SWEDEN, Right, Epée 
719,Anton-LUNDQVIST-6227,46,9999999, SWEDEN, Right, Sabre 
720,Anton-OSKAMP-1039,53,9999999, NETHERLANDS, Right, Sabre 
721,Anton-PISKOVATSKOV-36494,22,9999999, USA, Right, Epée 
722,Anton-RAEDER-33437,19,770, NORWAY, Left, Epée 
723,Anton-USACHEV-33669,23,9999999, RUSSIA, Right, Foil 
724,Anton-ZAKHARIKOV-31158,23,9999999, RUSSIA, Right, Foil 
725,Antonella-FIORDELISI-39542,20,9999999, ITALY, Right, Epée 
726,Antonella-GERVASINI-27679,60,9999999, ITALY, Right, Epée 
727,Antonella-PARPAIOLA-25666,63,9999999, ITALY, Right, Sabre 
728,Antoni_Manel-CARLES-32537,21,9999999, SPAIN, Right, Epée 
729,Antonio-CHARREU-40714,16,9999999, PORTUGAL, Right, Foil 
730,Antonio-COVARRUBIAS-36061,20,511, MEXICO, Right, Sabre 
731,Antonio-HEATHCOCK-47169,16,9999999, GERMANY, Right, Sabre 
733,Antonio-SILVA-22512,24,9999999, PORTUGAL, Right, Foil 
734,Antonio_J_-LEAL-13949,31,118, VENEZUELA, Right, Foil 
735,Antony-SHEK-42616,23,460, GREAT BRITAIN, Right, Sabre 
736,Antti-KERMINEN-2656,43,678, FINLAND, Left, Epée 
737,Anu-HARK-26400,25,329, ESTONIA, Right, Epée 
738,Anzelika-FEDORUK-32543,23,9999999, ESTONIA, Left, Epée 
739,Anzhelika-KHUGAEVA-38611,20,9999999, RUSSIA, Right, Epée 
740,Aphiwe-TUKU-32964,23,110, SOUTH AFRICA, Left, Epée 
741,Ara-KIM-27336,26,252, KOREA, Right, Sabre 
742,Araceli-NAVARRO-7739,29,24, SPAIN, Right, Sabre 
743,Arantza-CARMONA-45145,15,9999999, MEXICO, Left, Foil 
744,Arantza-INOSTROZA-37252,18,189, CHILE, Right, Foil 
745,Arash-FATHI_NORAN-39571,19,9999999, IRAN, Right, Sabre 
746,Arash-MALEK_SABET-27097,20,9999999, IRAN, Right, Foil 
747,Arays-CORDERO_GUTIERREZ-43487,19,9999999, CUBA, Right, Foil 
