,ID,Edad,FieRanking,Nacionalidad,Mano,Arma
1835,Eleftheria-MIMIGIANNI-44987,37,441, GREECE, Right, Epée 
1836,Elena-AZAROV_HIRSH-28991,21,413, ISRAEL, Right, Epée 
1840,Elena-MATTSSON-21635,27,9999999, FINLAND, Left, Epée 
1841,Elena-SHASHARINA-13727,31,9999999, RUSSIA, Right, Epée 
1844,Eleni-PAIDA-38885,24,768, GREECE, Left, Epée 
1846,Eleonora-DE_MARCHI-32441,20,191, ITALY, Right, Epée 
1847,Eleonora-PIERACCIANI-4625,33,9999999, ITALY, Right, Epée 
1851,Elia-DAGANI-33658,20,239, SWITZERLAND, Right, Epée 
1852,Eliana-LUGO-13948,33,177, VENEZUELA, Right, Epée 
1853,Eliane-GUILLAUD-31374,66,9999999, FRANCE, Right, Epée 
1855,Elida_Sandra-AGUERO-13470,50,9999999, ARGENTINA, Right, Epée 
1858,Elif_Sena-UYSAL-36783,20,9999999, TURKEY, Right, Epée 
1859,Elin-WESSLEN-32283,21,9999999, SWEDEN, Left, Epée 
1862,Elinette-DIAZ_RIVERA-22791,24,225, PUERTO RICO, Right, Epée 
1867,Elisa-SEGNINI_BOCCHIA_DI_RINALDI-25019,23,156, DOMINICAN REPUBLIC, Left, Epée 
1869,Elisa-VARDARO-12156,30,67, ITALY, Left, Epée 
1870,Elisabeth-KOCAB-29782,66,9999999, USA, Right, Epée 
1871,Elisabeth-POWELL-28621,23,9999999, GREAT BRITAIN, Right, Epée 
1872,Elisabeth_Skaar-NILSEN-8481,45,9999999, NORWAY, Right, Epée 
1878,Elizabeth-DOUGLAS-33416,19,9999999, CANADA, Right, Epée 
1879,Elizabeth-KOCAB-29782,66,9999999, USA, Right, Epée 
1880,Elizabeth-MEDINA-37270,19,80, MEXICO, Right, Epée 
1884,Elizabeth_Ann_Yu_Yan-LIM-33190,24,636, SINGAPORE, Right, Epée 
1886,Elizaveta-KONOPLEVA-36483,20,9999999, RUSSIA, Right, Epée 
1888,Elizaveta-LIPATOVA-37360,20,9999999, RUSSIA, Right, Epée 
1889,Ella-MINNULLINA-43720,16,9999999, RUSSIA, Right, Epée 
1891,Ellen-OBSTER-39260,24,616, NETHERLANDS, Right, Epée 
1893,Elliott-GROVER-41547,24,617, GREAT BRITAIN, Right, Epée 
1894,Ellis-SAAVALAINEN-33826,20,395, FINLAND, Right, Epée 
1895,Elmir-ALIMZHANOV-10813,32,62, KAZAKHSTAN, Right, Epée 
1896,Elmira-KHUDAVERDIYEVA-22848,28,542, AZERBAIJAN, Right, Epée 
1897,Elodie-GARNERI-42812,18,9999999, FRANCE, Right, Epée 
1899,Eloise-VANRYSSEL-42078,19,648, FRANCE, Right, Epée 
1900,Elsa-MATEO_MUESES-23144,30,9999999, DOMINICAN REPUBLIC, Right, Epée 
1902,Elsie-ESTRADA-45526,16,9999999, GUATEMALA, Left, Epée 
1904,Elvira-MARTENSSON-32689,19,165, SWEDEN, Left, Epée 
1906,Ely-THERA-40464,19,9999999, MALI, Right, Epée 
1909,Emanuele-LA_ROCCA-26863,26,9999999, ITALY, Right, Epée 
1910,Emanuele-ROCCO-30405,24,9999999, ITALY, Right, Epée 
1911,Emelie-MUMM-26800,23,137, SWEDEN, Right, Epée 
1914,Emese-SZASZ-4220,36,3, HUNGARY, Left, Epée 
1915,Emese-SZASZ_KOVACS-4220,36,3, HUNGARY, Left, Epée 
1916,Emese-TAKACS-8996,40,9999999, BRAZIL, Right, Epée 
1917,Emil-FRIIS_RUUD-33855,20,611, NORWAY, Right, Epée 
1918,Emil-THEWANGER-35795,19,934, AUSTRIA, Right, Epée 
1927,Emilia_Cecilie-BORRYE-31444,20,9999999, DENMARK, Right, Epée 
1933,Emily-PATTEN-36886,20,170, AUSTRALIA, Left, Epée 
1934,Emily-PRINCIPE-33617,19,9999999, AUSTRALIA, Right, Epée 
1936,Emily-VERMEULE-41698,17,9999999, USA, Right, Epée 
1938,Emimari-TOMINAGA-30531,21,9999999, JAPAN, Right, Epée 
1939,Emir-SENDUT-20944,26,301, TURKEY, Left, Epée 
1940,Emma-BORSODY-38787,18,398, HUNGARY, Right, Epée 
1944,Emma-POGHOSOVA-30255,21,9999999, ARMENIA, Right, Epée 
1945,Emma-SAMUELSSON-9708,30,9999999, SWEDEN, Left, Epée 
1946,Emma-Samuelsson-9708,30,9999999, SWEDEN, Left, Epée 
1947,Emma-VAGGO-15782,28,9999999, SWEDEN, Left, Epée 
1948,Emma-VON_DADELSZEN-30901,21,258, CANADA, Right, Epée 
1949,Emma-WENNE-24747,25,9999999, SWEDEN, Right, Epée 
1950,Emmanuel-BAY_COLOMBANO-19223,33,694, ARGENTINA, Right, Epée 
1953,Emmely_Gabriela-ESCALANTE_RAMIREZ-42354,20,498, EL SALVADOR, Right, Epée 
1955,Emon-DAROIAN-42898,19,9999999, USA, Right, Epée 
1957,Emre-ISIK-25334,25,9999999, TURKEY, Right, Epée 
1959,Emyl-PATINO-46022,16,9999999, MEXICO, Right, Epée 
1960,Ena-ARORA-36595,21,224, INDIA, Right, Epée 
1965,Eniko-SIKLOSI-28339,23,9999999, HUNGARY, Right, Epée 
1969,Enrico-BERGAMINI-32266,22,9999999, ITALY, Left, Epée 
1971,Enrico-GAROZZO-15163,29,32, ITALY, Right, Epée 
1981,Eric-GRAND_DHAUTEVILLE-36459,51,736, SWITZERLAND, Right, Epée 
1982,Eric-LEGROS-41681,69,9999999, FRANCE, Right, Epée 
1986,Erica-JULIEN-41630,73,9999999, USA, Left, Epée 
1988,Erick-TRUJILLO-26648,24,9999999, MEXICO, Right, Epée 
1991,Erik-BERGDAHL-10372,30,9999999, SWEDEN, Left, Epée 
1992,Erik-NILSSON-30499,22,413, SWEDEN, Left, Epée 
1993,Erik-POCK-11750,82,9999999, DENMARK, Left, Epée 
1994,Erik-TORVEN-18351,48,640, SWEDEN, Right, Epée 
1996,Erika-KIRPU-19820,26,31, ESTONIA, Right, Epée 
1997,Erika-Kirpu-19820,26,31, ESTONIA, Right, Epée 
1998,Erika-TAKAHASHI-43457,16,190, JAPAN, Right, Epée 
2002,Erkan-ATABAY-36792,21,9999999, TURKEY, Right, Epée 
2003,Erkan-MALAY-16987,38,9999999, TURKEY, Right, Epée 
2004,Ermes-CASSAGO-11247,76,9999999, ITALY, Right, Epée 
2005,Ernests-CIMBOREVICS-33994,19,9999999, LATVIA, Right, Epée 
2006,Ernone-KOLCZONAY-36409,63,9999999, HUNGARY, Right, Epée 
2007,Ernone-KOLZONAY-36409,63,9999999, HUNGARY, Right, Epée 
2008,Erwan-FONSON-22556,27,9999999, FRANCE, Right, Epée 
2014,Esme_Gilmete_Emeline_Ariane-MEMEL-43383,17,9999999, COTE D'IVOIRE, Right, Epée 
2016,Esteban_Camilo-JAIME-37139,19,866, COLOMBIA, Right, Epée 
2018,Ester_Braha-CHAUSKIY-22619,25,9999999, ISRAEL, Right, Epée 
2020,Esther_Shi_Ning-LAI-33509,18,716, SINGAPORE, Right, Epée 
2022,Eszter-MUHARI-42192,16,275, HUNGARY, Left, Epée 
2028,Ethel_Jassnori-GARC%C3%8DA-34788,19,9999999, NICARAGUA, Right, Epée 
2029,Etibar-NAMAZOV-16180,29,9999999, AZERBAIJAN, Right, Epée 
2031,Eugeni-GAVALDA-34274,22,246, SPAIN, Right, Epée 
2032,Eugenia-MAZZOLENI-39527,22,9999999, ITALY, Right, Epée 
2034,Eugenio-CHASSEUR-39078,20,9999999, ITALY, Right, Epée 
2035,Eugenio-TRADARDI-35819,21,493, ITALY, Right, Epée 
2041,Eunsook-CHOI-16465,32,9999999, KOREA, Right, Epée 
2043,Eva-GALPER-41974,16,391, ISRAEL, Left, Epée 
2046,Eva-JEZA-21853,27,687, SLOVENIA, Left, Epée 
2050,Eva_Helena-ZORMAN-33052,19,9999999, SLOVENIA, Left, Epée 
2051,Evan-RANES-23193,60,9999999, USA, Right, Epée 
2053,Evelyn-HALLS-1510,46,700, AUSTRALIA, Left, Epée 
2054,Evelyn-ZHENG-42315,18,259, CANADA, Right, Epée 
2059,Evgeniy-KOLESOV-31490,30,9999999, RUSSIA, Right, Epée 
2064,Evgeniya-ZHARKOVA-43719,18,9999999, RUSSIA, Right, Epée 
2068,Ewa-BOROWA-38799,53,9999999, ITALY, Right, Epée 
2069,Ewa-NELIP-9835,29,19, POLAND, Right, Epée 
2070,Ewa-Nelip-9835,29,19, POLAND, Right, Epée 
2072,FERRARI-Marta-15411,29,54, ITALY, Right, Epée 
2073,FOIETTA-Nicol-28629,23,82, ITALY, Right, Epée 
2077,Fabian-ALFHEIM-40421,19,547, NORWAY, Right, Epée 
2079,Fabian-BROGER-38922,21,418, SWITZERLAND, Right, Epée 
2082,Fabian-KAUTER-6022,33,225, SWITZERLAND, Right, Epée 
2084,Fabiana-BONITO-23754,24,549, PORTUGAL, Right, Epée 
2086,Fabiano-LUNARDI-26938,34,9999999, BRAZIL, Right, Epée 
2088,Fabienne-BROUSSE_BRUNEL-41676,53,9999999, FRANCE, Left, Epée 
2089,Fabio-BARBARA-37073,23,9999999, ITALY, Left, Epée 
2091,Fabio-SERPERO-9378,32,9999999, ITALY, Right, Epée 
2092,Fabrizia-ALESSANDRINI-41931,54,9999999, ITALY, Right, Epée 
2094,Fabrizio-CITRO-26073,26,9999999, ITALY, Left, Epée 
2096,Fabrizio-FLOREANI-28429,27,9999999, ITALY, Right, Epée 
2097,Fabrizio-LAZAROTO-34744,19,249, BRAZIL, Right, Epée 
2100,Fach_Ga%C3%ABl-DIAMONEKA-35524,29,9999999, CONGO, Right, Epée 
2102,Faisal-ABED-34975,20,9999999, SAUDI ARABIA, Right, Epée 
2105,Falk-SPAUTZ-15738,28,861, GERMANY, Right, Epée 
2107,Fangqin-HOU-33131,26,9999999, CHINA, Right, Epée 
2108,Fani-VARVERI-20708,32,570, GREECE, Right, Epée 
2110,Fanny-DEPANIAN-32175,21,9999999, FRANCE, Right, Epée 
2116,Fares_Fajaa-ALSHAMMARI-35291,20,9999999, KUWAIT, Right, Epée 
2118,Farhad-RIAHI-35852,46,552, GREAT BRITAIN, Left, Epée 
2120,Farrah-LEE_ELABD-35643,20,9999999, USA, Right, Epée 
2124,Fatim_Abolayo_Ange_Karel-ODOKA-43424,19,9999999, COTE D'IVOIRE, Right, Epée 
2128,Fatima-ZHONKINA-35718,22,623, RUSSIA, Right, Epée 
2132,Fatou-COLY-37463,23,9999999, SENEGAL, Right, Epée 
2134,Faustine-BARBIER-46335,17,9999999, FRANCE, Left, Epée 
2136,Fayzulla-ALIMOV-34991,20,56, UZBEKISTAN, Right, Epée 
2137,Federica-ISOLA-35125,19,49, ITALY, Right, Epée 
2139,Federica-SANTANDREA-24235,25,691, ITALY, Right, Epée 
2141,Federico-BOLLATI-4383,40,9999999, ITALY, Left, Epée 
2142,Federico-CANCHEZ_SIFUENTES-30988,23,165, PERU, Left, Epée 
2144,Federico-GUERRA-43172,19,9999999, ITALY, Right, Epée 
2145,Federico-MARENCO-37712,20,356, ITALY, Right, Epée 
2148,Federico-VISMARA-32919,21,47, ITALY, Right, Epée 
2149,Federico-VOLPI-38912,20,9999999, ITALY, Right, Epée 
2152,Felipe-GONZALEZ-43270,18,9999999, CHILE, Right, Epée 
2153,Felipe-VILLALOBOS-44242,19,530, COSTA RICA, Right, Epée 
2154,Felipe_Guillermo-SAUCEDO-18432,30,164, ARGENTINA, Left, Epée 
2155,Felix-BLOMMAERT-31691,20,487, BELGIUM, Right, Epée 
2156,Felix-FRAS-25879,25,9999999, POLAND, Right, Epée 
2159,Ferdinand-ELIASSEN-31715,20,527, NORWAY, Right, Epée 
2161,Ferenc-CSISZER-42218,18,478, HUNGARY, Right, Epée 
2162,Ferenc_Tamas-CSISZER-45176,50,493, HUNGARY, Right, Epée 
2171,Fernando-DAMAS-11287,69,9999999, SPAIN, Right, Epée 
2173,Fernando-LUPIZ-35878,65,9999999, ARGENTINA, Right, Epée 
2177,Fernando-TALAMANTES-43484,18,9999999, MEXICO, Right, Epée 
2178,Feryel-ZIDEN-43559,18,380, TUNISIA, Right, Epée 
2179,Fidel-FERRET_FERRER-33230,27,9999999, CUBA, Right, Epée 
2180,Filip-BRONISZEWSKI-17162,28,398, POLAND, Right, Epée 
2185,Filipe-FRAZAO-41026,17,9999999, PORTUGAL, Right, Epée 
2186,Filipp-DJATSUK-40048,19,582, ESTONIA, Right, Epée 
2187,Filippo-ARMALEO-47042,17,9999999, ITALY, Left, Epée 
2188,Filippo-CANEPA-26383,27,9999999, ITALY, Right, Epée 
2195,Fily-DEMBELE-40467,20,9999999, MALI, Right, Epée 
2196,Finn-MILLER-43129,18,855, USA, Right, Epée 
2200,Fiona-HATZ-36954,19,404, SWITZERLAND, Right, Epée 
2203,Fionn-OCONNOR-36685,25,9999999, IRELAND, Right, Epée 
2207,Flaminia-VIOLATI-44822,51,9999999, ITALY, Right, Epée 
2210,Flavio-GIANNOTTE-28816,23,183, LUXEMBOURG, Right, Epée 
2219,Florentin_Martial_Tanou-KOUADJO-47518,29,202, COTE D'IVOIRE, Right, Epée 
2221,Florian-DEWANDELEER-34257,22,970, BELGIUM, Right, Epée 
2223,Florian-SCHMID-1686,33,518, AUSTRIA, Right, Epée 
2224,Florian-STAUB-17515,28,9999999, SWITZERLAND, Right, Epée 
2226,Flurin-GAECHTER-30637,23,9999999, SWITZERLAND, Right, Epée 
2227,Frances-SLOAN_SAINAS-38813,61,9999999, CANADA, Right, Epée 
2229,Francesca-BASSA-14715,28,127, USA, Right, Epée 
2230,Francesca-BOSCARELLI-4388,36,92, ITALY, Right, Epée 
2232,Francesca-CERESA_GASTALDO-35820,23,9999999, ITALY, Left, Epée 
2233,Francesca-CUGINI-32582,20,9999999, SWITZERLAND, Left, Epée 
2237,Francesca-QUONDAMCARLO-7621,34,9999999, ITALY, Right, Epée 
2240,Francesca-SUMMERS-30076,22,796, GREAT BRITAIN, Right, Epée 
2241,Francesca-TAURO-30536,23,9999999, ITALY, Right, Epée 
2246,Francesco-LEONE-47413,18,9999999, ITALY, Right, Epée 
2247,Francesco-LUCCI-30403,23,9999999, ITALY, Right, Epée 
2253,Francesco_Matteo-CURATOLO-40053,20,560, ITALY, Right, Epée 
2254,Francis-MARCOGLIESE-23612,27,9999999, CANADA, Left, Epée 
2256,Francisco-LIMARDO-12246,31,40, VENEZUELA, Right, Epée 
2257,Franciszek-KOC-45396,18,9999999, POLAND, Right, Epée 
2261,Francois-GAUDRY-29551,68,9999999, FRANCE, Right, Epée 
2263,Francois-OUIMET-43037,24,488, CANADA, Right, Epée 
2264,Francois-RINGEISSEN-8858,68,9999999, FRANCE, Right, Epée 
2267,Francois_Xavier-FEROT-21916,27,264, BELGIUM, Right, Epée 
2270,Frania-TEJEDA-34795,20,706, MEXICO, Right, Epée 
2271,Frank-HEWITT-38523,73,9999999, USA, Right, Epée 
2275,Frantisek-RYNES-22904,68,9999999, CZECH REPUBLIC, Right, Epée 
2277,Franziska-MAYR-42207,19,9999999, GERMANY, Right, Epée 
2280,Frauke-HOHLBEIN-10346,56,9999999, GERMANY, Right, Epée 
2281,Freddie-RIVERA_SANTIAGO-40069,18,9999999, PUERTO RICO, Right, Epée 
2285,Frederik-WEBER-31929,21,383, SWITZERLAND, Right, Epée 
2288,Fredrik-BACKER-7222,31,9999999, NORWAY, Left, Epée 
2289,Fredrik-JOHNSSON-22330,26,9999999, SWEDEN, Right, Epée 
2290,Fredrik-LUIHN-30148,52,9999999, NORWAY, Right, Epée 
2291,Fredrik-SJODAHL-15788,55,774, SWEDEN, Right, Epée 
2295,Frigyes-LASETZKY-4144,72,9999999, HUNGARY, Right, Epée 
2296,Froylan_Emanuel-MURRAY_RAMIREZ-27422,26,9999999, NICARAGUA, Right, Epée 
2301,Fynn-FAFARD-37376,18,353, CANADA, Right, Epée 
2302,G%C3%BCnseli_Deniz-BOZDEMIR-33959,19,9999999, TURKEY, Right, Epée 
2310,Gabor-BOCZKO-4035,41,9999999, HUNGARY, Right, Epée 
2311,Gabor-HORVATH-41841,63,9999999, HUNGARY, Right, Epée 
2315,Gabriel-ASSIS-32476,21,9999999, BRAZIL, Right, Epée 
2316,Gabriel-BONAMIGO-32477,19,973, BRAZIL, Right, Epée 
2317,Gabriel-BONFERRONI-36876,20,508, SWITZERLAND, Right, Epée 
2320,Gabriel-MEJIA_RUIZ-32660,21,9999999, COLOMBIA, Right, Epée 
2321,Gabriel-MORALES_CASTRO-42257,19,506, COSTA RICA, Left, Epée 
2322,Gabriel-MUELLER_NIELABA-27991,23,9999999, SWITZERLAND, Left, Epée 
2323,Gabriel-ROSENBERG-33473,23,1016, SWEDEN, Left, Epée 
2324,Gabriel-TABASTA-46531,20,9999999, VENEZUELA, Right, Epée 
2329,Gabriele-BINO-19837,27,9999999, ITALY, Right, Epée 
2330,Gabriele-CIMINI-28638,24,15, ITALY, Right, Epée 
2331,Gabriele-Cimini-28638,24,15, ITALY, Right, Epée 
2333,Gabriele-RISICATO-31081,22,9999999, ITALY, Right, Epée 
2337,Gabriella-ORTEGA-46552,24,641, GREAT BRITAIN, Right, Epée 
2343,Gael-JANU_PRADO-45592,16,562, COSTA RICA, Left, Epée 
2347,Gaeun-KIM-43612,18,9999999, KOREA, Left, Epée 
2348,Gaia-CURTO-43186,19,9999999, ITALY, Right, Epée 
2349,Gaia-TRADITI-40012,18,9999999, ITALY, Right, Epée 
2350,Gaia_Marianna-SALM-26399,25,334, ESTONIA, Left, Epée 
2361,Gaofeng-SHI-25185,26,66, CHINA, Right, Epée 
2362,Gaoussou-COULIBALY-29555,25,9999999, MALI, Right, Epée 
2364,Garam-CHOI-46183,19,9999999, KOREA, Right, Epée 
2369,Gauthier-GRUMIER-2853,34,9999999, FRANCE, Left, Epée 
2370,Gautier-CHATELUS-2755,51,9999999, FRANCE, Right, Epée 
2373,Gbahi_Gwladys-SAKOA-30891,26,52, COTE D'IVOIRE, Right, Epée 
2375,Geir-STOUTLAND-27535,55,678, NORWAY, Right, Epée 
2376,Genan-AYSHA-40169,16,9999999, JORDAN, Right, Epée 
2377,Geoffrey-CORCORAN-32063,23,9999999, IRELAND, Right, Epée 
2383,Georg-KUHN-22346,26,263, SWITZERLAND, Right, Epée 
2384,Georg-Kuhn-22346,26,263, SWITZERLAND, Right, Epée 
2385,Georg-SCHMIDT_THOMEE-29632,59,9999999, GERMANY, Right, Epée 
2393,George-MORRIS-37966,20,9999999, GREAT BRITAIN, Right, Epée 
2395,Georges-AMPALOV-3913,37,9999999, GREECE, Right, Epée 
2399,Georgiy-BRUEV-35105,21,48, RUSSIA, Right, Epée 
2400,Georgiy-BUYANOV-35729,21,351, RUSSIA, Left, Epée 
2401,Gerald-HINZ-9040,53,9999999, GERMANY, Right, Epée 
2403,Gerard-GONELL-34260,18,443, SPAIN, Left, Epée 
2409,Gerelmaa-BAATARCHULUUN-33193,29,642, MONGOLIA, Right, Epée 
2410,Gergely-DEBNAR-42196,20,938, HUNGARY, Right, Epée 
2411,Gergely-SIKLOSI-30081,21,165, HUNGARY, Right, Epée 
2412,Gergely-TOTH-32736,21,9999999, HUNGARY, Right, Epée 
2414,Gerrit-BEEKHUIZEN-23231,69,9999999, NETHERLANDS, Right, Epée 
2415,Gerson_Ernesto-RAMIREZ_GUEVARA-2366,36,469, EL SALVADOR, Right, Epée 
2416,Geza-IMRE-4098,44,9999999, HUNGARY, Left, Epée 
2423,Giacomo-GAZZANIGA-45800,19,9999999, ITALY, Right, Epée 
2425,Giacomo-PAOLINI-39079,20,417, ITALY, Right, Epée 
2426,Giacomo-PARAVICINI-15137,29,9999999, SWITZERLAND, Right, Epée 
2427,Giana-VIERHELLER-33393,20,339, USA, Right, Epée 
2428,Gianfranco-DI_SUMMA-28722,38,9999999, ITALY, Right, Epée 
2429,Gianluca-ALLIEVI-38108,58,9999999, ITALY, Right, Epée 
2430,Gianluca-CASARO-30622,22,9999999, ITALY, Right, Epée 
2431,Gianmarco-ANDREANA-29966,24,9999999, ITALY, Right, Epée 
2433,Gianna-DELLA_CORTE-23172,61,9999999, ITALY, Left, Epée 
2435,Gianpaolo-BUZZACCHINO-40009,19,464, ITALY, Left, Epée 
2443,Ginevra-ROATO-32442,22,426, ITALY, Right, Epée 
2445,Giordana-COMPARINI-12127,31,9999999, ITALY, Right, Epée 
2446,Giordana-GALLINA-42683,19,645, ITALY, Right, Epée 
2447,Giorgia-GIORDANO-39666,17,9999999, BRAZIL, Right, Epée 
2448,Giorgia-POMETTI-26009,24,9999999, ITALY, Right, Epée 
2452,Giorgio-FALCONE-35964,24,9999999, ITALY, Left, Epée 
2453,Giorgio-GUERRIERO-48312,17,497, ITALY, Right, Epée 
2456,Giovanna-DI_COLA-40327,19,9999999, BRAZIL, Right, Epée 
2459,Giovanni-COLOMBO-11246,75,9999999, ITALY, Right, Epée 
2463,Girlen-RUIZ-34771,20,9999999, GUATEMALA, Right, Epée 
2464,Giselle-VICATOS-18346,29,9999999, SOUTH AFRICA, Right, Epée 
2467,Giulano-PIANCA-19258,64,9999999, ITALY, Right, Epée 
2470,Giulia-RIZZI-12562,29,13, ITALY, Right, Epée 
2471,Giulia-Rizzi-12562,29,13, ITALY, Right, Epée 
2472,Giuliano-PIANCA-19258,64,9999999, ITALY, Right, Epée 
2473,Giulio-DONADEO-36425,26,9999999, ITALY, Right, Epée 
2474,Giulio-GAETANI-40070,18,381, ITALY, Right, Epée 
2479,Giuseppe-MARINO-27682,66,9999999, ITALY, Right, Epée 
2483,Gleb-GETS-39389,22,9999999, RUSSIA, Left, Epée 
2485,Gloria-PEREZ-33078,21,9999999, MEXICO, Right, Epée 
2486,Go-NAKAMURA-30599,22,9999999, JAPAN, Left, Epée 
2488,Gokce-GUNAC-10760,32,9999999, TURKEY, Right, Epée 
2492,Goncalo-ALVES-36925,20,567, PORTUGAL, Right, Epée 
2494,Goran-VINKOVIC-30680,21,9999999, CROATIA, Right, Epée 
2496,Grabiel-LUGO-30971,22,65, VENEZUELA, Right, Epée 
2500,Grace-MUN-35871,19,9999999, SINGAPORE, Right, Epée 
2503,Graham-PAYNE-5295,64,9999999, NEW ZEALAND, Left, Epée 
2505,Greashma-MANOHARAKUMAR_SAJITHA-38562,21,9999999, INDIA, Right, Epée 
2506,Gregor_Dunkan-GILFILLAN-36549,45,766, GREAT BRITAIN, Right, Epée 
2507,Gregory-ALLEN-3082,46,470, GREAT BRITAIN, Left, Epée 
2508,Gregory-BON-33833,22,318, FRANCE, Right, Epée 
2509,Gregory-JEUNET_MANCY-2890,35,801, FRANCE, Right, Epée 
2511,Gregory-REBUS-35616,21,9999999, FRANCE, Right, Epée 
2512,Greta-CANDREVA-39624,16,9999999, USA, Right, Epée 
2515,Greta-VERES-26088,24,124, ROMANIA, Right, Epée 
2516,Gretel-CARBONELL_FONSECA-33186,21,697, CUBA, Left, Epée 
2517,Grigori-BESKIN-7227,31,68, ISRAEL, Right, Epée 
2519,Grigory-KOCHKIN-46090,19,9999999, RUSSIA, Right, Epée 
2520,Guadalupe_Isabel-CRUZ_BARBOSA-30812,21,9999999, MEXICO, Right, Epée 
2521,Guangjuan-HOU-33129,24,22, CHINA, Right, Epée 
2525,Guido-QUANZ-41759,52,1009, GERMANY, Left, Epée 
2526,Guido_Nicolas-LIWSKI-43051,17,9999999, ARGENTINA, Right, Epée 
2528,Guillaume-BENOIST-41579,55,9999999, SWITZERLAND, Right, Epée 
2533,Guillermo-NIETO-37263,19,9999999, SPAIN, Right, Epée 
2535,Gunnar-GR%C3%83SBECK-21978,25,467, FINLAND, Right, Epée 
2536,Gunnar-GRASBECK-21978,25,467, FINLAND, Right, Epée 
2538,Guojie-LI-19093,33,9999999, CHINA, Right, Epée 
2539,Guray-SIR-6368,38,9999999, TURKEY, Right, Epée 
2540,Guruprakash-COPPARA_JAYAPRAKASH-29253,24,276, INDIA, Right, Epée 
2542,Gustavo-COQUECO-13924,33,137, COLOMBIA, Right, Epée 
2544,Guy-PAZ-46251,16,9999999, ISRAEL, Right, Epée 
2545,Guy-PLATRET-41683,72,9999999, FRANCE, Right, Epée 
2548,Gyongyver-KALMAN-47269,15,348, HUNGARY, Right, Epée 
2553,Gyula-JELICS_POPA-41860,77,9999999, HUNGARY, Right, Epée 
2561,Haakon-AAGENAES-26231,23,9999999, NORWAY, Right, Epée 
2566,Hadrien-FAVRE-42729,17,420, SWITZERLAND, Right, Epée 
2570,Hai_Long-BUI-47581,18,211, VIETNAM, Right, Epée 
2574,Hajin-KIM-46572,17,9999999, KOREA, Right, Epée 
2577,Hamad-KHAMIS-31404,20,9999999, BAHRAIN, Right, Epée 
2583,Hanane-LAGGOUNE-37488,17,113, ALGERIA, Right, Epée 
2589,Hanna-LEE-42918,19,9999999, USA, Right, Epée 
2591,Hanna-PLEESZ-38782,20,681, HUNGARY, Right, Epée 
2595,Hannah-NESBITT-29349,23,453, GREAT BRITAIN, Right, Epée 
2596,Hannah-VILLI_BIGOVIC-30682,21,9999999, CROATIA, Right, Epée 
2597,Hannah_Elizabeth-LAWRENCE-17054,30,773, GREAT BRITAIN, Right, Epée 
2598,Hannes-LUSTI-37035,19,425, SWITZERLAND, Right, Epée 
2601,Hans-KLOTZ-6027,60,762, SWITZERLAND, Right, Epée 
2603,Hans_Calixte_De_Bre-TIA-37465,22,9999999, COTE D'IVOIRE, Right, Epée 
2610,Hansol-LEE-40550,19,9999999, KOREA, Right, Epée 
2611,Hao_Wen-CHENG-44497,17,9999999, CHINESE TAIPEI, Right, Epée 
2612,Harald-IRGENS_JENSEN-17462,45,565, NORWAY, Right, Epée 
2613,Harald-LUEDERS-16953,64,9999999, GERMANY, Right, Epée 
2615,Harlene-RAGUIN-13969,35,9999999, PHILIPPINES, Right, Epée 
2620,Harrison-NICHOLS-32845,22,123, GREAT BRITAIN, Right, Epée 
2623,Harry-PECK-31052,22,982, MALTA, Left, Epée 
2624,Harry-SANER-40792,18,1051, SOUTH AFRICA, Right, Epée 
2628,Harun-MIHRIOGLU-33895,23,365, TURKEY, Right, Epée 
2629,Haruna-BABA-34313,21,161, JAPAN, Left, Epée 
2631,Hasan-ALFUDARI-31590,23,9999999, KUWAIT, Right, Epée 
2632,Hassan-ALASMAKH-37460,18,9999999, SAUDI ARABIA, Right, Epée 
2637,Hayriye_G%C3%BCl-ATLI-33925,21,9999999, TURKEY, Right, Epée 
2638,Hayson-CHU-40024,19,9999999, HONG KONG, Right, Epée 
2642,Hector-MAISONET-21253,26,206, PUERTO RICO, Right, Epée 
2649,Heeju-JEON-40541,21,9999999, KOREA, Left, Epée 
2656,Heinz-NICKEL-27360,24,265, CHILE, Right, Epée 
2658,Hela-BESBES-10405,31,9999999, TUNISIA, Right, Epée 
2662,Helena-LENTZ-42205,18,9999999, GERMANY, Right, Epée 
2663,Helene-NGOM-26668,25,162, FRANCE, Right, Epée 
2665,Heloise-VAUJOUR-32342,22,9999999, FRANCE, Right, Epée 
2667,Hendrick-LERUS_ROULEZ-30839,22,9999999, FRANCE, Right, Epée 
2669,Henning-BJERCH_ANDRESEN-8946,71,9999999, NORWAY, Right, Epée 
2672,Henrik-JARL-23744,26,477, SWEDEN, Left, Epée 
2673,Henrike-ENDERS-32169,23,9999999, GERMANY, Left, Epée 
2677,Henry-LANGE-41635,20,9999999, USA, Left, Epée 
2679,Herbert-OTTENDORFER-31579,77,9999999, AUSTRIA, Right, Epée 
2683,Hernando-ROA-31008,23,209, COLOMBIA, Right, Epée 
2684,Herve-SAUTERON-36035,56,9999999, FRANCE, Right, Epée 
2694,Hildegard-STROHMEYER-9461,52,9999999, AUSTRIA, Right, Epée 
2696,Hilla-HAMALAINEN-2653,41,9999999, FINLAND, Right, Epée 
2701,Hippolyte-BOUILLOT-36594,23,1023, FRANCE, Right, Epée 
